method,rho,sigma_2,rep,r2_od,r2_sd,r2_diff,ci_overlap_pct
cart,0.0,2.0,9,0.8320646333659043,0.3822555225592299,0.4498091108066744,15.842029699740815
cart,0.0,2.0,90,0.8437395436466673,0.3577500626203306,0.48598948102633666,13.250856919061684
cart,0.0,2.0,91,0.8236174064476871,0.3479877058189115,0.47562970062877563,4.1635640469474176
cart,0.0,2.0,92,0.8320705768288319,0.3318243591537935,0.5002462176750384,6.1358155455467065
cart,0.0,2.0,93,0.8358009974907842,0.35544174994304956,0.4803592475477346,10.965113674983476
cart,0.0,2.0,94,0.8410897754092885,0.35274478526553743,0.4883449901437511,9.37818065848796
cart,0.0,2.0,95,0.8262318424581419,0.2871255079568096,0.5391063345013323,0.0
cart,0.0,2.0,96,0.8313011233218308,0.365552973906235,0.46574814941559584,6.348331241112444
cart,0.0,2.0,97,0.8304694409202471,0.26420542785869927,0.5662640130615478,0.0
cart,0.0,2.0,98,0.8362284226518142,0.43263733365761015,0.40359108899420404,5.065261261215415
cart,0.0,2.0,99,0.8388987247925527,0.3054154507485405,0.5334832740440122,3.8554009995603247
cart,0.3,1.0,1,0.973824282011616,0.689938012583076,0.28388626942854,24.582673051655064
cart,0.3,1.0,10,0.9753316222135282,0.7469165058766978,0.22841511633683043,23.94844319379003
cart,0.3,1.0,100,0.9733787509769781,0.7336773464698327,0.2397014045071454,21.566385578787933
cart,0.3,1.0,11,0.9712999740394731,0.7286058585699965,0.2426941154694766,8.606312865461403
cart,0.3,1.0,12,0.9735244630163734,0.7225302617964333,0.2509942012199401,25.83598443416994
cart,0.3,1.0,13,0.9747362591138206,0.7115172842571384,0.2632189748566821,32.13122705055335
cart,0.3,1.0,14,0.9716578144611514,0.6942059975207613,0.2774518169403901,28.791655690179823
cart,0.3,1.0,15,0.974567292576595,0.6907724598506307,0.2837948327259643,29.772746882650715
cart,0.3,1.0,16,0.974592176392692,0.7321005634107307,0.2424916129819613,24.73134526804292
cart,0.3,1.0,17,0.9713253430672271,0.6742889087106627,0.29703643435656435,22.76624932278402
cart,0.3,1.0,18,0.9749148719468308,0.7231296157987962,0.2517852561480346,21.338320532582408
cart,0.3,1.0,19,0.9749419784484448,0.6993912037039045,0.27555077474454026,15.370461728005798
cart,0.3,1.0,2,0.974862290243002,0.7235194893316719,0.2513428009113301,22.512384981908053
cart,0.3,1.0,20,0.9750107225562455,0.7135154529658043,0.2614952695904412,26.35146182443223
cart,0.3,1.0,21,0.9720313461095763,0.731549850732794,0.24048149537678232,22.205394606007626
cart,0.3,1.0,22,0.9733360139224515,0.7129012807933154,0.2604347331291361,26.626313104502515
cart,0.3,1.0,23,0.976948663440368,0.7569194460494095,0.2200292173909585,26.467800862853284
cart,0.3,1.0,24,0.9732672729480342,0.7325667860695069,0.2407004868785273,24.993075222255506
cart,0.3,1.0,25,0.9739630441184356,0.7169777809612377,0.25698526315719794,31.08459379601286
cart,0.3,1.0,26,0.9753057213249884,0.7295957677696243,0.24570995355536407,28.55810480571942
cart,0.3,1.0,27,0.9752081502397747,0.7524685217006128,0.22273962853916185,21.393208259919717
cart,0.3,1.0,28,0.9740677679935146,0.6896099304012662,0.2844578375922484,20.496820938768472
cart,0.3,1.0,29,0.9725493088350288,0.6852517226797357,0.2872975861552931,19.878786272128163
cart,0.3,1.0,3,0.9721949846383959,0.6250983070377333,0.34709667760066265,14.882886784389122
cart,0.3,1.0,30,0.9759127824421445,0.6773833958686175,0.298529386573527,18.171224806955433
cart,0.3,1.0,31,0.9752919017890272,0.6941574011545595,0.28113450063446777,9.26666565581665
cart,0.3,1.0,32,0.9749646033821724,0.7043592966057788,0.2706053067763936,8.530257769708406
cart,0.3,1.0,33,0.9739213310191323,0.7200252019208817,0.25389612909825054,22.250684880964894
cart,0.3,1.0,34,0.9729627535980964,0.7395426601269437,0.23342009347115267,24.306433037423776
cart,0.3,1.0,35,0.9755488298098687,0.6928047067770148,0.2827441230328539,19.9452313911908
cart,0.3,1.0,36,0.97490701187044,0.7264329812893497,0.2484740305810903,24.69949434658581
cart,0.3,1.0,37,0.9722196496878486,0.71675320866105,0.2554664410267986,14.794838068869662
cart,0.3,1.0,38,0.9734255487980568,0.7171554136106477,0.25627013518740904,26.376308425993315
cart,0.3,1.0,39,0.974101566143108,0.7263488189979475,0.2477527471451606,11.42314982936736
cart,0.3,1.0,4,0.9749726337525353,0.7087367572321627,0.2662358765203726,24.09007984086474
cart,0.3,1.0,40,0.9747298892477658,0.7095197685955559,0.26521012065220995,17.90105832216678
cart,0.3,1.0,41,0.9714677302031767,0.6675309873379869,0.3039367428651898,17.891144951968545
cart,0.3,1.0,42,0.9708287744913969,0.7270773169067409,0.243751457584656,21.766131870342832
cart,0.3,1.0,43,0.970993956704695,0.6975395222069755,0.27345443449771956,13.72423601857391
cart,0.3,1.0,44,0.972195161542571,0.7373337757434232,0.23486138579914784,28.24573614885562
cart,0.3,1.0,45,0.9739962019164721,0.735113480656525,0.23888272125994703,11.777430544045933
cart,0.3,1.0,46,0.9696700522632272,0.7102546914291876,0.2594153608340396,15.068496246859752
cart,0.3,1.0,47,0.9762722170891502,0.7047641003256706,0.27150811676347963,22.467722170834385
cart,0.3,1.0,48,0.9741075708929445,0.7358672007594628,0.23824037013348176,30.994103838126918
cart,0.3,1.0,49,0.9733867613831124,0.702554074713456,0.27083268666965643,24.22619666516367
cart,0.3,1.0,5,0.9757883975756952,0.7483001456553972,0.2274882519202981,23.49359517882456
cart,0.3,1.0,50,0.9755332426226546,0.7509386567276646,0.22459458589499004,12.410895690572769
cart,0.3,1.0,51,0.9741488988060745,0.696615978306466,0.2775329204996084,24.626280742867763
cart,0.3,1.0,52,0.9755098773711495,0.7137662315795512,0.26174364579159826,18.549705701599915
cart,0.3,1.0,53,0.971221444189294,0.7458298920374946,0.2253915521517994,35.86920500959131
cart,0.3,1.0,54,0.9750808050721319,0.7326974217735063,0.24238338329862563,18.844946927234943
cart,0.3,1.0,55,0.9732775383342247,0.7001348004345642,0.2731427378996605,23.311573953998106
cart,0.3,1.0,56,0.9743517732664664,0.7188636856044834,0.25548808766198294,14.992515416458218
cart,0.3,1.0,57,0.9736411992832089,0.7229048367482922,0.2507363625349167,20.56471428801034
cart,0.3,1.0,58,0.975534735237672,0.7141634223654358,0.26137131287223614,23.843619924478755
cart,0.3,1.0,59,0.974705403467848,0.6833810788534096,0.29132432461443836,24.062217331828073
cart,0.3,1.0,6,0.9746020208753023,0.7408878365982892,0.23371418427701318,19.00944974950429
cart,0.3,1.0,60,0.9708065884691165,0.7080033521809134,0.2628032362882031,25.35556872821827
cart,0.3,1.0,61,0.9754054846243368,0.6963752033248729,0.27903028129946394,33.595050395645806
cart,0.3,1.0,62,0.9762639437381587,0.7021729932520004,0.2740909504861583,18.443458371400002
cart,0.3,1.0,63,0.9756024884339587,0.714775689033535,0.26082679940042364,24.0445218630507
cart,0.3,1.0,64,0.9721535086189342,0.7064083868328578,0.26574512178607645,28.806216019835524
cart,0.3,1.0,65,0.9738327419308154,0.7132330889848849,0.26059965294593046,26.626298913173514
cart,0.3,1.0,66,0.9755241808667839,0.7377616567909139,0.23776252407587006,29.962229153386243
cart,0.3,1.0,67,0.9721478890252412,0.7259201147267413,0.24622777429849985,29.365471606909004
cart,0.3,1.0,68,0.9731768641297287,0.7468349119958062,0.2263419521339225,16.252875183412847
cart,0.3,1.0,69,0.9726850746350618,0.7297007001054852,0.24298437452957666,18.98676112942083
cart,0.3,1.0,7,0.9730113252549042,0.7061700584249888,0.2668412668299154,14.511070967424104
cart,0.3,1.0,70,0.9758596845364448,0.7112342833529892,0.26462540118345557,24.651006527914394
cart,0.3,1.0,71,0.974938028762023,0.7234255232467917,0.2515125055152313,15.41006216931098
cart,0.3,1.0,72,0.9733862457925027,0.7337649736510651,0.23962127214143758,26.069597752241116
cart,0.3,1.0,73,0.9761932424239435,0.7224282609814513,0.25376498144249215,27.3448881313857
cart,0.3,1.0,74,0.973050699648994,0.7238694861970496,0.24918121345194444,27.561911571405084
cart,0.3,1.0,75,0.9700928257474485,0.6671465997459716,0.3029462260014769,22.635048246864407
cart,0.3,1.0,76,0.973270454537803,0.681915843832849,0.29135461070495405,20.96870477691755
cart,0.3,1.0,77,0.9723754103132727,0.7242546800350147,0.24812073027825798,15.289974254751654
cart,0.3,1.0,78,0.9721903836923116,0.783587082476886,0.18860330121542557,18.133309076747867
cart,0.3,1.0,79,0.9749186614497144,0.7120193896455728,0.26289927180414163,16.781785798509468
cart,0.3,1.0,8,0.9726284236069372,0.738921584496133,0.23370683911080425,21.033374291157497
cart,0.3,1.0,80,0.9732511478916633,0.7208803594906038,0.25237078840105953,31.026194479861
cart,0.3,1.0,81,0.9750620438201163,0.7412882358162166,0.23377380800389969,15.440332621170644
cart,0.3,1.0,82,0.9750766194328377,0.7264177050120443,0.24865891442079346,24.68593356105888
cart,0.3,1.0,83,0.973228590121479,0.7003235269963426,0.2729050631251364,15.349258157214724
cart,0.3,1.0,84,0.9748305687177712,0.7230860738394367,0.2517444948783345,29.295994873234832
cart,0.3,1.0,85,0.9711940241020712,0.6999606923389814,0.27123333176308984,20.234314083048176
cart,0.3,1.0,86,0.9751057041078683,0.7184593477729334,0.25664635633493493,18.450089662669935
cart,0.3,1.0,87,0.9724367104009336,0.6687225805062061,0.30371412989472746,8.965536207271608
cart,0.3,1.0,88,0.9740334172212409,0.7067290101510972,0.2673044070701437,22.9095263314127
cart,0.3,1.0,89,0.9762499566197624,0.6931893395899733,0.28306061702978913,17.642792673578008
cart,0.3,1.0,9,0.9734870248622264,0.7173335937378165,0.2561534311244099,19.119280691802494
cart,0.3,1.0,90,0.9733947402031701,0.7513800772809841,0.22201466292218597,25.472319497177807
cart,0.3,1.0,91,0.9741242648201239,0.7368184483461594,0.23730581647396454,27.669889797521773
cart,0.3,1.0,92,0.9743752514138061,0.7267896306205066,0.2475856207932995,29.850539831539415
cart,0.3,1.0,93,0.9734513086958775,0.7145918914535391,0.2588594172423384,19.056963365846805
cart,0.3,1.0,94,0.9736486748013081,0.7125227425198734,0.26112593228143477,15.022113930507084
cart,0.3,1.0,95,0.9728024346009927,0.7619083020769226,0.21089413252407008,23.457751059112162
cart,0.3,1.0,96,0.9730722704095048,0.7084135408267906,0.2646587295827142,23.4213790179645
cart,0.3,1.0,97,0.9726630930952067,0.7284775600315687,0.244185533063638,18.713930228917683
cart,0.3,1.0,98,0.9737936535695609,0.7406635681693552,0.23313008540020574,16.06084137968047
cart,0.3,1.0,99,0.975012290554997,0.6860510211315767,0.2889612694234204,28.19072778554582
cart,0.3,1.5,1,0.959110667543204,0.752520098949305,0.2065905685938989,25.560402196341137
cart,0.3,1.5,10,0.9621044567200181,0.6682870411107328,0.2938174156092853,28.981977977726004
cart,0.3,1.5,100,0.9605269563407426,0.7379476210732838,0.22257933526745877,24.726504394069693
cart,0.3,1.5,11,0.961369853433502,0.7072377437748121,0.25413210965868993,23.138468493320964
cart,0.3,1.5,12,0.9598388952846595,0.7155919596517419,0.24424693563291755,16.088030396121862
cart,0.3,1.5,13,0.957312290205622,0.6535396630214128,0.3037726271842093,25.557228864807325
cart,0.3,1.5,14,0.9654213062536214,0.7481882157944562,0.21723309045916528,31.103104569194805
cart,0.3,1.5,15,0.9637906909265945,0.7444363256136222,0.21935436531297237,37.35027388340617
cart,0.3,1.5,16,0.9589835207828998,0.7196964758785283,0.23928704490437158,21.686162021707183
cart,0.3,1.5,17,0.9585114156295146,0.6786492579800818,0.2798621576494328,25.97168020201746
cart,0.3,1.5,18,0.9600490881419704,0.6880785524039785,0.2719705357379919,25.97073135661362
cart,0.3,1.5,19,0.9577648457936778,0.720805040852477,0.23695980494120084,23.40581045776635
cart,0.3,1.5,2,0.9596074182228788,0.7142649119152442,0.24534250630763454,18.091722101261322
cart,0.3,1.5,20,0.9655242057906451,0.7346823634881456,0.2308418423024995,28.112356176800024
cart,0.3,1.5,21,0.9566518939048533,0.6950443698479237,0.26160752405692955,18.342384712636832
cart,0.3,1.5,22,0.9615807842904803,0.7143686076516591,0.24721217663882122,20.731103434079053
cart,0.3,1.5,23,0.9604923113920087,0.7326912224365434,0.22780108895546536,36.07858091803088
cart,0.3,1.5,24,0.9640373224023354,0.7297795643189795,0.23425775808335592,26.455876860422258
cart,0.3,1.5,25,0.9612212970135091,0.6791872344267325,0.28203406258677666,17.109867718032458
cart,0.3,1.5,26,0.967276558824603,0.7333782020850712,0.23389835673953174,19.80867438696587
cart,0.3,1.5,27,0.9615722542061288,0.6912151683335763,0.27035708587255247,19.004368867376247
cart,0.3,1.5,28,0.9643321615096172,0.7260444490842987,0.23828771242531854,20.02781684301131
cart,0.3,1.5,29,0.9604294235812714,0.7224826221458536,0.2379468014354178,20.00603335598338
cart,0.3,1.5,3,0.9632248485826445,0.7114604819836603,0.25176436659898416,24.347710739856687
cart,0.3,1.5,30,0.9640232665907601,0.7211965703798284,0.24282669621093167,25.003076863279844
cart,0.3,1.5,31,0.9579058420350531,0.7203636390749815,0.23754220296007167,19.823089618845284
cart,0.3,1.5,32,0.9605747790674759,0.690804657625067,0.26977012144240886,21.411191524524178
cart,0.3,1.5,33,0.9584859528976628,0.7452731798980543,0.2132127729996085,16.45396385249736
cart,0.3,1.5,34,0.9647360288375946,0.7265768192106792,0.2381592096269154,17.94066430127464
cart,0.3,1.5,35,0.9569911447577435,0.7050001898547742,0.2519909549029693,26.149555923166602
cart,0.3,1.5,36,0.9650032038861852,0.733216105840902,0.2317870980452832,22.852719999719838
cart,0.3,1.5,37,0.9632461943808543,0.7230506714099896,0.24019552297086477,18.8508698190979
cart,0.3,1.5,38,0.9656719690817523,0.7512011152315989,0.2144708538501534,30.539348823222067
cart,0.3,1.5,39,0.9603782566394606,0.7130792883956976,0.24729896824376307,14.892271452127378
cart,0.3,1.5,4,0.9637623037026253,0.7005585305052573,0.263203773197368,18.204688765335533
cart,0.3,1.5,40,0.9607593046893985,0.7067561203904572,0.2540031842989413,29.09050452151848
cart,0.3,1.5,41,0.9597547659857303,0.6952979374073933,0.26445682857833697,23.04998812196461
cart,0.3,1.5,42,0.9655227079325732,0.7353234891944358,0.23019921873813742,31.98245723657408
cart,0.3,1.5,43,0.9630575018679461,0.7137591013411485,0.24929840052679764,26.630601589827034
cart,0.3,1.5,44,0.9627142058455951,0.7074098836674008,0.2553043221781943,35.909796601183714
cart,0.3,1.5,45,0.9554276735735107,0.6887711904286686,0.266656483144842,30.474029378251817
cart,0.3,1.5,46,0.9639218916564549,0.7380464467421539,0.225875444914301,26.525357694692435
cart,0.3,1.5,47,0.9572673039926946,0.7297361130933387,0.2275311908993558,34.77182859198958
cart,0.3,1.5,48,0.9604509041968868,0.7321760816174647,0.2282748225794221,18.99208616799749
cart,0.3,1.5,49,0.9657292807169892,0.7503128948313579,0.21541638588563128,13.730118332984576
cart,0.3,1.5,5,0.9638664994099625,0.7189478146474264,0.2449186847625361,21.496507189925307
cart,0.3,1.5,50,0.9637583537272959,0.7003704403771034,0.2633879133501925,15.734895147449517
cart,0.3,1.5,51,0.963872968789033,0.7037652445960666,0.26010772419296635,19.789045489679
cart,0.3,1.5,52,0.9623932499993552,0.6942114424217876,0.2681818075775676,34.1722091080396
cart,0.3,1.5,53,0.9613010902100705,0.7135126660326907,0.24778842417737978,28.48427010572555
cart,0.3,1.5,54,0.9637336711738791,0.7660022481458965,0.19773142302798263,31.797747267039018
cart,0.3,1.5,55,0.960940088281477,0.7257819687467917,0.23515811953468535,31.50908398928837
cart,0.3,1.5,56,0.9631167858765078,0.6844949150190682,0.2786218708574396,32.792557738055294
cart,0.3,1.5,57,0.9578997978619722,0.6645802773480235,0.2933195205139487,28.361851005303933
cart,0.3,1.5,58,0.9610966160689434,0.7256433878081503,0.23545322826079307,29.47702306158825
cart,0.3,1.5,59,0.9594218355355384,0.7062644299507469,0.2531574055847915,15.393198332704358
cart,0.3,1.5,6,0.959805777085297,0.7550285365129641,0.20477724057233293,25.69234142178859
cart,0.3,1.5,60,0.9664823766645404,0.7312682665657819,0.23521411009875848,20.247430565452923
cart,0.3,1.5,61,0.9626773087964836,0.7464486961452446,0.21622861265123905,16.194599937259472
cart,0.3,1.5,62,0.9646928656743953,0.7043163085339876,0.26037655714040764,12.018749865116321
cart,0.3,1.5,63,0.9623308655264444,0.7212431155381251,0.24108774998831928,27.69431795090796
cart,0.3,1.5,64,0.9639139129476914,0.6832009037670634,0.2807130091806279,30.532688423100534
cart,0.3,1.5,65,0.9661641340637288,0.7295594400121661,0.2366046940515627,27.15465409484275
cart,0.3,1.5,66,0.9649605177551001,0.7122050350426774,0.25275548271242265,25.92228829333591
cart,0.3,1.5,67,0.9609138018567538,0.6725886741287819,0.2883251277279719,17.801332026869783
cart,0.3,1.5,68,0.9599967606964778,0.7162316291335511,0.24376513156292667,38.54884095809816
cart,0.3,1.5,69,0.9600326187162219,0.716596805463982,0.24343581325223995,29.297477602090378
cart,0.3,1.5,7,0.9608045176224566,0.6986946664558278,0.26210985116662877,37.09822051335633
cart,0.3,1.5,70,0.9603492029951405,0.6796046166852152,0.28074458630992527,20.911179109131197
cart,0.3,1.5,71,0.9564842882222512,0.6702230802428535,0.2862612079793977,28.82129027344691
cart,0.3,1.5,72,0.9604674007527029,0.7209311546671753,0.2395362460855276,21.55926631487594
cart,0.3,1.5,73,0.9620917373843298,0.7107759676858424,0.25131576969848746,14.658356843939638
cart,0.3,1.5,74,0.9632142845953751,0.7619446471514432,0.2012696374439319,23.925910927591104
cart,0.3,1.5,75,0.954192133793218,0.7244373184998829,0.22975481529333508,11.785939887249537
cart,0.3,1.5,76,0.9599925503371374,0.7044947322722924,0.25549781806484495,38.86668539259191
cart,0.3,1.5,77,0.9539167662191478,0.7385907970382912,0.21532596918085656,22.46725235775208
cart,0.3,1.5,78,0.9637983542869051,0.7415342310607467,0.2222641232261584,23.08581953888508
cart,0.3,1.5,79,0.960077258103063,0.6952985454508789,0.2647787126521841,31.973237081112583
cart,0.3,1.5,8,0.9639988402886909,0.7126595026501599,0.251339337638531,26.80006882229965
cart,0.3,1.5,80,0.9590413525218949,0.7022418889880333,0.2567994635338616,18.26952161485667
cart,0.3,1.5,81,0.961201445468405,0.7525976921554681,0.2086037533129369,32.25485394427045
cart,0.3,1.5,82,0.9594103210175957,0.6623816334939383,0.2970286875236574,11.371738597905585
cart,0.3,1.5,83,0.9620697091392778,0.6786250294104861,0.2834446797287917,18.587679335380084
cart,0.3,1.5,84,0.9599556640123067,0.7292328523817253,0.2307228116305814,28.27280696079677
cart,0.3,1.5,85,0.9610893350208487,0.6998443177536156,0.26124501726723315,24.0659789328901
cart,0.3,1.5,86,0.963849919910695,0.7165721563744823,0.24727776353621267,20.80040396989411
cart,0.3,1.5,87,0.9554433557402376,0.6785911156285029,0.2768522401117347,21.049951926589294
cart,0.3,1.5,88,0.9597820083829345,0.7590025992384987,0.20077940914443582,30.76157443229611
cart,0.3,1.5,89,0.9595285988596871,0.7308091089723712,0.22871948988731594,39.161478547574845
cart,0.3,1.5,9,0.9608893191486905,0.7416645530107333,0.21922476613795716,36.83339060634426
cart,0.3,1.5,90,0.9620568608111868,0.7078242450550596,0.2542326157561272,25.33530853196244
cart,0.3,1.5,91,0.9613807738621403,0.7426817219627081,0.21869905189943217,21.029135754959714
cart,0.3,1.5,92,0.964726996868404,0.707140745498626,0.257586251369778,24.65108472765307
cart,0.3,1.5,93,0.960809092025819,0.7145945713084647,0.24621452071735428,31.359487464924857
